rowIndex,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18
21773,0.583,131,3,0,1,32,1,34,0,68,5,5,4,3,3,2,19,1
21774,0.195,165,8,1,1,10,1,33,0,76,5,3,4,3,2,2,11,1
21775,0.002,174,3,1,0,34,0,33,0,50,5,10,4,3,7,5,15,1
21776,0.348,182,0,0,0,32,1,34,0,76,3,13,5,3,8,3,11,1
21777,0.064,278,8,1,0,32,1,41,0,50,5,3,4,3,2,1,16,1
21778,0.442,601,3,0,0,32,1,73,0,53,5,5,4,3,4,2,16,1
21779,0.75,417,8,0,1,34,1,57,0,219,5,6,4,1,3,2,20,1
21780,0.534,497,7,1,0,39,0,68,0,50,5,9,1,3,5,4,8,1
21781,0.687,421,3,1,0,32,0,57,1,50,5,1,4,3,2,1,16,1
21782,0.25,127,1,0,1,34,0,29,0,85,1,9,4,3,8,2,20,0
21783,0.749,253,2,0,0,32,1,39,1,60,5,9,4,3,7,2,7,2
21784,0.5,344,1,1,0,27,2,51,0,52,8,7,2,1,2,4,5,1
21785,0.363,388,1,0,0,32,1,54,1,50,5,9,4,3,7,4,3,1
21786,0.913,621,7,0,0,39,0,76,0,50,5,10,4,3,6,5,16,1
21787,0.666,264,2,0,0,32,1,44,0,50,5,4,4,3,4,1,2,1
21788,0.25,484,7,1,0,39,0,82,0,62,5,16,4,3,8,3,16,2
21789,0.577,628,5,0,0,0,2,80,0,50,5,6,4,3,6,2,18,0
21790,0.916,287,6,1,0,32,1,56,0,50,5,10,4,3,7,5,18,1
21791,0.095,105,7,0,0,32,1,29,0,64,5,10,4,3,4,4,12,1
21792,0.226,336,8,0,0,32,0,48,0,50,5,2,1,3,2,2,18,1
21793,0.353,349,8,1,0,32,1,48,1,50,5,9,4,3,6,5,10,1
21794,0.027,64,1,0,1,32,1,30,0,174,5,6,2,1,4,2,18,1
21795,0.804,118,4,1,0,32,1,44,0,59,5,16,4,3,9,3,15,2
21796,0.1,471,0,1,0,39,0,75,0,50,5,9,4,3,6,2,16,1
21797,0.002,413,0,0,0,32,0,68,0,50,5,6,4,3,4,2,8,0
21798,0.724,292,8,0,0,32,1,52,0,72,5,6,1,3,4,2,20,1
21799,0.5,565,1,1,0,6,2,66,0,50,5,7,4,3,7,2,7,1
21800,1,175,8,0,0,32,1,33,0,50,5,3,4,1,2,2,12,1
21801,0.583,120,3,1,0,32,1,29,1,90,5,6,4,1,4,2,14,1
21802,0.931,675,4,1,0,39,0,78,0,53,5,7,4,3,6,4,15,0
21803,1,408,8,0,1,32,1,52,1,50,5,3,1,3,3,2,16,1
21804,0.076,420,3,1,0,25,2,53,0,50,2,16,4,3,9,5,8,2
21805,0.416,573,5,1,0,39,0,75,0,50,4,10,4,3,6,4,16,1
21806,0.333,268,7,1,0,32,0,44,0,60,5,12,4,3,8,3,11,1
21807,0.5,384,4,1,0,32,2,53,0,50,5,19,4,3,9,3,8,0
21808,0.916,192,4,1,0,34,1,37,0,90,3,10,4,3,7,4,19,0
21809,0.244,98,4,1,0,32,1,31,0,64,5,12,2,1,8,5,12,1
21810,1,333,2,1,0,32,3,62,0,50,6,18,4,3,5,3,13,2
21811,0.326,295,2,1,1,34,2,43,0,50,7,16,2,1,9,3,11,0
21812,0.411,286,2,0,0,34,1,49,0,72,5,6,4,1,4,2,13,1
21813,0.266,502,0,0,0,39,0,66,0,50,5,7,4,3,6,4,17,1
21814,0.416,277,1,0,1,32,1,42,0,50,5,6,4,3,4,2,18,1
21815,0.583,88,1,1,0,32,1,30,0,72,5,7,4,3,4,2,18,2
21816,0.583,361,1,0,0,32,1,49,0,76,5,6,4,1,3,2,10,0
21817,0.833,19,8,1,1,10,1,22,0,100,5,3,1,3,3,2,20,1
21818,0.046,154,0,0,0,32,1,33,0,95,5,8,4,3,6,4,16,1
21819,0.058,248,7,1,0,32,1,39,0,95,3,13,5,1,4,3,19,2
21820,0.333,454,8,0,0,20,0,56,0,50,5,3,4,3,2,1,15,1
21821,0.25,583,8,1,1,34,0,72,1,51,8,4,1,3,0,0,7,1
21822,0.749,170,3,0,0,0,1,34,0,118,5,11,4,3,5,2,17,1
21823,0.083,61,6,1,1,10,1,23,1,76,5,7,4,3,5,4,16,1
21824,0.166,241,7,0,1,25,1,49,0,50,5,12,4,3,6,5,11,0
21825,0.166,274,8,1,0,32,0,41,1,106,1,17,4,3,9,5,6,0
21826,0.083,89,2,1,0,32,1,25,0,100,8,13,2,1,0,0,20,1
21827,0.083,243,8,0,0,32,1,53,0,57,5,2,1,3,2,2,13,1
21828,0.25,178,2,1,0,30,2,33,0,90,7,13,5,3,9,5,16,1
21829,0.833,346,4,1,0,32,1,47,0,51,1,11,4,3,7,4,5,0
21830,0.25,586,8,0,0,39,0,68,0,50,2,15,4,3,9,5,16,2
21831,0.666,440,6,1,0,34,2,55,0,58,5,0,4,3,1,1,12,1
21832,0.138,81,7,1,1,10,1,27,0,95,5,6,4,3,5,2,15,1
21833,0.916,241,3,0,1,32,1,38,0,112,5,5,4,3,5,1,16,2
21834,0.5,218,0,0,0,32,1,39,1,50,5,7,4,3,5,2,7,1
21835,1,378,8,0,1,34,1,51,1,50,5,5,1,3,4,4,2,0
21836,0.258,527,8,0,0,39,0,77,1,50,5,7,4,1,4,4,15,1
21837,0.51,154,2,0,1,32,2,32,0,51,6,12,4,3,5,5,16,1
21838,0.249,335,7,1,0,32,0,54,0,50,5,9,5,1,4,3,10,1
21839,0.333,199,2,0,0,34,1,36,0,85,5,6,4,3,4,2,17,1
21840,0.708,384,0,1,1,32,2,50,0,50,6,17,2,1,8,5,9,0
21841,0.499,394,7,1,0,30,1,51,0,50,5,3,4,3,2,1,13,1
21842,0.166,291,3,1,0,29,2,53,0,50,5,15,2,1,8,3,2,1
21843,0.749,447,0,1,0,32,2,55,0,84,5,11,2,1,7,5,12,0
21844,0.861,170,2,0,1,32,1,32,0,50,5,6,4,3,3,2,17,1
21845,0.333,151,2,0,1,32,1,37,0,76,5,4,4,3,3,1,16,0
21846,0.666,424,5,0,0,32,0,66,0,64,5,7,4,3,4,4,8,1
21847,0.325,480,5,0,0,39,0,63,0,50,5,8,4,3,5,4,13,2
21848,0.583,114,0,1,0,32,1,27,0,60,5,7,2,1,4,2,20,2
21849,0.008,130,3,1,1,0,1,30,0,85,5,4,4,3,3,2,3,1
21850,0.087,233,5,0,0,32,1,50,0,50,5,4,4,1,3,2,20,1
21851,0.592,217,3,0,0,32,1,36,0,68,6,11,4,3,6,5,16,1
21852,0.215,880,4,1,0,39,0,91,1,72,5,6,4,3,4,2,7,1
21853,0.038,629,5,1,0,39,0,71,0,50,4,10,4,3,6,4,6,1
21854,0.416,157,4,1,1,0,2,32,0,68,1,11,4,3,6,4,16,0
21855,0.302,293,2,0,0,32,1,43,1,68,5,3,4,3,3,2,15,1
21856,0.397,431,1,1,0,32,0,56,0,50,3,11,2,1,5,4,20,1
21857,0.052,242,4,1,0,32,0,42,0,50,5,11,2,1,7,5,15,1
21858,0.083,307,0,1,0,32,1,45,0,50,5,11,2,1,7,4,14,0
21859,0.833,465,5,1,0,32,0,56,1,50,5,7,4,3,6,2,11,2
21860,0.05,301,0,0,0,32,0,52,0,50,1,9,4,3,6,2,17,1
21861,0.75,129,8,1,1,32,1,30,0,85,5,5,1,3,4,2,15,1
21862,0.083,82,5,0,0,32,1,26,0,76,7,3,4,3,1,1,17,1
21863,0.061,312,0,0,0,32,1,45,0,50,5,8,4,3,6,2,15,2
21864,0.117,454,8,1,0,39,0,81,1,55,2,14,4,3,8,5,9,0
21865,0.583,603,1,1,0,39,0,75,0,50,2,13,5,3,9,5,7,0
21866,0.144,156,3,0,0,32,1,36,0,52,5,8,4,3,8,2,12,2
21867,0.083,332,3,1,0,32,1,57,0,62,5,6,2,1,4,2,17,1
21868,0.031,154,7,0,0,34,0,33,1,68,5,1,4,3,2,2,9,1
21869,0.749,502,0,1,0,39,0,64,0,64,1,11,4,3,7,4,1,1
21870,0.672,539,3,0,0,32,2,63,0,50,5,8,4,3,6,4,15,1
21871,0.17,34,1,0,1,10,1,22,0,95,6,11,4,3,6,5,16,1
21872,0.136,100,0,1,1,32,1,27,0,100,5,6,4,3,5,2,16,0
21873,0.833,285,8,1,0,32,0,49,0,54,6,12,5,1,1,3,16,1
21874,0.28,126,1,1,1,32,2,29,0,100,5,7,4,3,7,2,18,1
21875,0.083,359,1,1,0,29,1,48,0,50,2,15,5,3,9,3,18,2
21876,0.749,359,1,1,0,32,1,49,0,50,5,12,2,1,8,5,11,0
21877,0.916,99,3,0,1,32,1,34,0,80,5,5,4,3,3,2,16,0
21878,0.583,132,0,1,0,34,0,34,0,54,5,8,2,1,5,2,12,0
21879,0.538,179,5,1,0,32,1,33,0,50,5,10,2,1,7,4,15,0
21880,0.499,322,8,1,0,32,1,47,0,50,5,9,4,3,7,5,7,1
21881,0.749,213,3,1,0,32,1,35,0,54,5,10,4,3,6,4,17,2
21882,0.11,540,4,0,1,39,0,73,0,54,5,4,4,3,3,1,16,1
21883,0.25,383,0,1,0,27,2,55,0,50,7,9,2,1,5,4,9,1
21884,0.107,257,2,1,1,0,2,39,0,68,5,10,4,3,7,4,19,0
21885,0.833,192,2,0,0,32,1,35,0,95,4,8,4,3,4,4,16,0
21886,0.818,498,0,0,0,25,3,61,0,52,4,12,2,1,6,5,14,1
21887,0.75,72,2,1,1,32,1,24,0,76,5,9,2,1,6,2,7,1
21888,0.499,122,3,1,1,32,1,28,0,54,5,6,4,3,7,2,15,1
21889,0.833,184,6,0,0,32,0,35,0,50,2,19,4,3,9,3,17,2
21890,0.5,611,5,1,0,39,0,86,0,50,5,16,4,3,9,3,15,0
21891,0.692,138,7,1,1,32,1,30,0,80,5,3,4,3,1,2,5,1
21892,0.641,317,8,1,0,32,1,50,0,63,8,6,4,1,1,4,15,1
21893,0.162,258,0,0,0,32,2,40,0,50,5,16,4,3,9,3,12,0
21894,0.166,510,2,1,1,39,0,60,0,50,5,13,2,1,8,4,20,1
21895,0.916,93,4,0,1,44,2,34,0,90,5,8,4,3,6,4,12,1
21896,0.5,319,0,1,0,34,1,54,0,90,3,11,2,1,5,4,14,1
21897,0.271,381,6,0,0,34,1,57,0,80,5,7,4,1,3,2,12,1
21898,0.539,335,6,0,0,32,1,53,0,60,5,4,4,3,3,2,20,1
21899,0.483,76,5,0,0,25,0,30,1,95,5,13,4,3,7,3,19,2
21900,0.083,126,7,1,1,34,1,28,0,68,7,11,5,1,6,5,15,1
21901,0.491,174,4,0,0,32,2,32,0,59,5,3,4,3,3,1,17,1
21902,0.333,283,2,0,0,32,1,43,0,50,6,11,4,3,4,3,16,1
21903,0.974,485,2,1,0,25,3,58,0,50,8,5,4,3,2,4,11,1
21904,0.583,584,0,1,0,39,0,69,0,50,5,12,2,1,7,5,16,1
21905,0.583,408,6,1,0,32,0,66,0,50,5,13,4,1,5,5,19,1
21906,0.426,73,7,1,1,32,0,25,0,100,2,8,4,3,6,4,4,1
21907,0.9,242,4,1,1,32,0,38,0,50,5,12,2,1,7,5,2,1
21908,0.379,381,1,1,0,32,0,53,0,50,5,10,4,3,6,0,18,1
21909,0.707,88,7,0,0,10,1,24,0,90,5,12,4,3,8,5,3,1
21910,0.333,166,6,1,0,32,1,32,0,50,5,7,4,3,5,4,15,0
21911,0.083,343,5,0,0,32,1,48,0,51,8,5,4,1,3,2,5,1
21912,0.666,585,2,1,0,39,0,73,0,50,5,12,4,3,8,5,15,0
21913,0.886,301,8,1,0,25,1,45,0,100,7,12,4,3,7,5,2,1
21914,0.195,358,1,0,0,32,2,48,0,50,5,9,4,3,7,4,14,2
21915,0.749,470,2,0,0,32,0,60,1,63,4,10,4,3,6,4,7,0
21916,0.75,182,0,0,0,32,1,34,0,90,5,10,2,1,4,2,13,0
21917,0.083,114,8,1,1,32,1,28,0,95,5,6,4,3,3,2,17,1
21918,0.416,684,4,1,0,29,2,75,0,50,5,6,4,3,6,2,15,1
21919,0.11,447,8,1,0,44,0,67,1,62,5,20,4,3,9,3,15,0
21920,0.749,120,2,1,1,32,2,28,0,57,5,6,2,1,4,2,15,1
21921,0.349,486,2,1,0,32,2,61,0,54,5,11,2,1,7,5,17,1
21922,0.189,127,5,1,0,32,1,44,0,56,5,16,4,3,9,3,15,2
21923,0.371,189,1,1,0,34,1,36,0,64,7,11,2,1,6,5,5,1
21924,0.368,293,0,0,0,32,0,42,0,57,3,15,5,3,7,3,18,1
21925,0.661,458,0,1,0,32,0,58,1,50,5,5,4,3,4,1,20,0
21926,0.249,185,8,1,0,32,0,35,1,50,5,5,1,3,5,2,19,1
21927,0.083,243,5,1,0,32,0,40,0,85,5,6,4,3,5,4,19,2
21928,0.083,121,8,0,1,25,2,32,0,90,5,4,4,1,2,2,11,1
21929,0.75,89,5,0,1,32,2,26,0,80,5,9,4,3,4,2,9,1
21930,0.275,74,8,0,1,32,1,25,0,90,5,2,1,3,2,2,15,1
21931,0.291,23,8,0,1,10,1,21,0,95,5,6,4,3,4,4,14,1
21932,0.236,222,8,1,1,30,2,37,0,60,5,8,4,3,4,5,19,1
21933,0.833,97,3,1,0,32,2,26,0,90,5,4,4,3,5,2,16,1
21934,0.799,134,2,0,0,32,1,43,0,57,5,3,4,3,4,2,19,1
21935,0.173,319,3,0,0,33,2,45,0,50,3,10,2,1,5,4,20,1
21936,0.271,440,7,1,0,39,0,56,1,50,5,16,5,1,8,3,15,0
21937,1,491,1,0,0,0,2,65,0,50,5,6,4,3,4,1,14,1
21938,0.636,424,0,0,1,0,2,68,0,67,5,6,4,3,2,2,13,1
21939,0.333,361,4,1,0,32,1,48,0,50,5,8,4,3,8,2,7,0
21940,0.499,301,7,1,0,32,1,44,1,72,5,10,4,3,8,5,14,0
21941,0.416,481,5,1,0,32,1,58,0,50,5,10,4,3,8,4,15,1
21942,0.11,157,3,1,0,34,1,33,0,60,5,9,4,3,7,5,7,1
21943,0.499,186,7,0,1,32,0,34,1,72,5,3,4,3,2,1,20,2
21944,0.509,183,0,1,1,0,2,33,0,68,5,8,2,1,5,2,15,1
21945,0.327,6,6,0,0,32,1,23,0,100,5,4,4,3,2,1,11,1
21946,1,442,8,1,0,32,1,56,0,50,5,2,1,3,3,2,11,2
21947,0.416,331,0,1,0,32,1,46,0,95,3,13,2,1,6,3,8,1
21948,0.314,195,6,0,1,32,1,36,0,100,5,9,4,3,5,4,12,0
21949,0.082,469,3,1,0,25,2,57,0,50,6,12,4,3,6,5,12,2
21950,0.699,246,2,1,1,32,0,38,1,85,5,20,2,1,9,3,15,2
21951,0.969,95,1,1,0,32,0,25,0,95,5,10,4,3,6,2,6,1
21952,0.399,129,1,1,0,32,1,29,0,85,5,9,4,3,7,2,9,1
21953,0.333,119,5,1,1,32,2,28,0,95,5,7,4,3,5,4,16,1
21954,0.5,284,2,1,0,32,1,41,0,51,4,13,5,3,7,3,8,0
21955,0.083,609,1,1,0,39,0,71,0,50,5,14,4,3,9,5,6,0
21956,0.61,159,8,1,1,32,1,32,0,64,5,3,4,3,2,2,16,1
21957,0.057,389,8,0,0,39,0,75,1,50,2,2,4,3,2,2,15,1
21958,0.916,181,2,0,0,0,2,34,0,106,4,11,4,3,7,4,9,0
21959,0.333,248,0,0,1,32,1,40,0,100,5,6,2,1,4,2,18,0
21960,0.416,416,2,1,0,32,2,56,0,50,8,5,2,1,4,2,15,1
21961,0.416,441,2,1,0,30,0,55,0,50,1,10,4,3,5,4,16,0
21962,0.583,163,4,0,1,32,2,32,0,95,5,3,4,3,2,2,5,1
21963,0.505,567,6,1,0,39,0,66,0,50,6,22,4,3,9,3,16,0
21964,0.763,390,8,0,0,34,1,52,0,50,5,15,4,3,9,3,17,2
21965,0.908,153,7,1,0,32,1,31,0,85,5,5,4,3,4,2,18,2
21966,0.155,134,3,1,0,32,0,29,1,76,5,8,4,3,7,2,15,1
21967,0.592,217,3,0,0,32,1,36,0,68,6,11,4,3,6,5,16,1
21968,0.103,77,8,0,0,32,0,24,0,72,5,4,4,3,2,2,15,1
21969,0.083,94,1,0,1,32,1,27,0,90,1,9,5,3,5,1,7,1
21970,0.25,142,7,1,1,32,1,30,0,54,5,4,4,3,3,2,11,1
21971,0.25,312,5,1,0,32,1,46,0,50,5,5,4,1,4,2,18,1
21972,0.482,265,2,0,0,32,1,42,0,64,4,9,4,3,6,4,15,1
21973,0.499,166,4,0,0,32,1,32,0,80,5,10,2,1,7,4,15,1
21974,0.749,318,8,0,0,32,0,62,0,50,5,9,4,1,4,5,16,1
21975,0.326,264,2,1,0,32,2,41,0,52,5,13,4,3,8,5,14,2
21976,0.465,319,8,1,0,28,2,49,0,62,8,12,4,1,0,0,19,1
21977,0.661,138,3,1,1,32,0,32,1,90,2,9,4,3,7,4,6,1
21978,0.692,299,2,1,1,32,1,47,0,52,5,15,5,3,8,3,12,1
21979,0.383,474,8,1,0,27,0,58,1,50,5,7,1,3,5,4,18,1
21980,0.25,189,6,0,0,32,1,46,0,50,5,7,4,3,5,4,13,1
21981,0.4,282,2,0,0,32,0,44,1,62,6,12,4,3,5,0,17,0
21982,0.344,198,8,1,0,32,1,41,0,112,3,11,4,3,5,3,19,1
21983,0.057,499,4,0,0,39,0,78,1,50,5,4,4,3,4,2,16,0
21984,0.833,321,3,1,0,44,1,45,0,50,7,17,2,1,8,3,17,2
21985,0.333,369,3,1,0,32,1,53,0,50,6,21,4,3,9,3,10,0
21986,0.297,185,7,0,1,32,0,37,0,74,5,8,4,3,5,4,2,1
21987,0.416,180,8,0,0,32,1,36,0,51,5,2,1,3,2,2,18,1
21988,0.499,545,5,1,0,32,2,63,0,50,5,10,4,3,6,5,8,1
21989,0.976,295,2,0,0,0,1,45,0,50,5,12,4,3,8,5,19,1
21990,0.17,611,6,1,0,39,0,71,0,58,5,4,4,3,3,1,12,1
21991,0.098,256,3,1,0,29,3,40,0,51,8,14,2,1,3,0,10,1
21992,0.782,462,6,1,0,32,1,66,1,78,5,13,5,3,8,3,14,1
21993,0.605,70,6,0,1,10,1,26,0,76,5,3,4,3,2,1,12,1
21994,0.89,361,7,1,0,32,1,50,1,50,5,6,4,3,4,2,17,1
21995,0.249,141,1,1,0,32,2,31,0,68,4,8,4,3,4,4,16,1
21996,0.749,259,6,1,1,32,1,47,0,68,5,6,4,3,4,4,19,0
21997,0.736,352,0,1,0,0,2,54,0,50,3,14,5,3,8,3,10,1
21998,0.088,214,2,1,0,32,1,38,0,50,5,12,2,1,8,4,15,1
21999,0.281,132,5,1,0,32,2,32,0,76,8,9,4,1,4,0,10,1
22000,0.73,466,8,1,0,29,0,59,1,50,5,10,1,3,5,3,17,1
22001,0.299,485,3,0,0,32,1,58,0,97,2,1,5,3,1,1,13,0
22002,0.416,213,1,1,0,32,2,38,0,60,8,8,2,1,4,4,2,0
22003,0.236,324,8,0,0,32,1,50,0,95,5,10,4,3,7,5,14,1
22004,0.879,573,1,0,0,39,0,66,1,50,5,6,4,3,6,2,16,1
22005,0.833,221,8,0,0,32,2,48,0,50,2,19,4,3,9,3,5,2
22006,0.752,689,8,1,0,39,0,76,1,50,5,9,4,3,6,5,15,0
22007,0.003,101,4,0,0,36,1,29,0,64,5,9,2,1,5,4,11,1
22008,0.25,211,8,1,0,32,2,35,0,50,5,9,4,3,8,2,11,2
22009,0.569,268,2,0,0,25,3,47,0,94,5,9,4,3,4,2,6,1
22010,0.478,306,4,1,0,32,2,54,0,50,8,12,4,1,0,0,5,1
22011,0.666,456,4,0,0,32,2,56,0,50,5,9,2,1,6,4,13,1
22012,0.125,62,1,1,0,32,1,23,0,80,5,5,4,3,5,2,14,2
22013,0.349,196,3,1,0,32,2,34,0,50,6,12,2,1,3,3,12,0
22014,0.833,555,5,0,0,25,1,64,1,50,5,5,4,3,4,2,17,0
22015,0.875,188,0,1,0,32,0,50,0,80,6,15,4,3,6,3,16,2
22016,0.174,494,8,0,0,39,0,73,1,50,5,14,4,1,5,3,8,2
22017,0.316,230,7,0,1,32,1,39,0,50,5,7,4,1,4,2,13,1
22018,0.833,87,3,0,1,32,0,25,0,76,5,4,4,3,3,2,14,1
22019,0.577,389,1,1,0,44,2,50,0,54,2,14,4,3,8,3,16,0
22020,0.767,136,6,1,1,32,0,30,0,95,5,15,4,3,8,3,17,1
22021,0.75,306,0,1,0,32,2,44,0,50,3,15,2,1,6,3,19,0
22022,0.825,220,8,1,1,32,1,36,1,50,5,1,1,3,2,2,15,1
22023,0.055,332,5,0,0,25,2,48,0,50,1,9,1,3,4,4,17,1
22024,0.131,495,7,1,0,32,1,62,0,50,5,15,4,3,8,5,7,0
22025,0.091,463,6,1,0,32,0,57,0,50,5,18,4,3,8,3,4,0
22026,0.67,421,4,1,0,32,1,53,0,50,6,11,4,3,4,3,16,1
22027,0.333,326,3,0,0,32,1,46,0,50,2,14,5,3,9,4,5,1
22028,0.154,295,2,1,0,34,1,47,0,55,4,11,2,1,5,4,18,2
22029,0.411,433,5,1,0,29,1,55,0,50,5,8,4,3,5,4,19,1
22030,0.833,143,2,1,0,34,1,39,0,64,5,4,4,3,3,2,11,1
22031,0.666,661,1,1,0,39,0,76,0,50,5,10,4,3,8,5,20,2
22032,0.75,210,4,0,1,32,2,41,0,80,5,4,4,3,3,2,10,1
22033,0.211,259,2,1,1,27,2,39,0,80,8,6,2,1,2,4,4,1
22034,0.166,38,4,0,0,32,0,23,0,140,5,10,2,1,5,2,17,2
22035,0.75,309,0,1,0,32,1,50,0,50,0,10,4,3,7,4,14,1
22036,0.333,655,5,1,0,39,0,79,1,90,5,15,4,3,9,3,14,0
22037,0.416,195,7,1,0,34,0,38,0,118,5,9,4,3,7,5,5,2
22038,0.087,160,8,0,1,32,1,33,0,80,5,4,1,3,5,2,13,0
22039,0.728,501,0,1,0,39,0,61,0,50,5,13,5,3,9,3,15,1
22040,0.724,411,3,1,0,32,1,52,0,50,5,9,4,3,7,4,13,1
22041,0.35,132,5,1,1,32,0,29,0,72,5,9,2,1,5,2,18,1
22042,0.916,139,7,0,1,34,1,37,0,60,5,3,1,3,2,2,7,0
22043,1,260,5,0,0,32,2,42,0,50,1,10,4,3,6,4,17,1
22044,0.916,453,5,0,0,32,0,57,1,53,5,5,4,3,3,2,16,0
22045,0.833,454,4,0,0,32,1,56,0,50,5,5,4,3,5,1,16,1
22046,0.213,94,0,1,0,32,3,26,0,66,4,11,2,1,5,4,15,1
22047,0.486,185,6,1,0,34,0,33,0,72,4,10,4,3,6,4,3,1
22048,0.127,185,5,0,0,0,1,33,0,90,7,9,4,3,7,4,20,1
22049,0.666,202,2,1,0,32,1,36,0,76,6,13,2,1,3,3,16,1
22050,0.208,263,2,1,1,32,1,50,0,50,5,8,4,3,7,2,11,1
22051,0.219,348,0,1,0,44,2,69,0,50,6,13,2,1,4,5,2,0
22052,0.666,79,0,1,1,32,1,24,0,75,5,5,4,3,4,1,16,1
22053,0.833,539,5,1,0,39,0,63,0,50,5,5,4,3,3,2,9,1
22054,0.25,191,5,0,1,32,1,35,0,80,5,3,4,3,3,1,10,1
22055,0.003,391,8,0,0,32,2,50,0,50,6,9,1,3,5,4,9,1
22056,0.666,144,2,1,0,34,1,30,0,80,5,6,2,1,4,2,14,1
22057,0.26,149,1,1,1,34,1,35,0,85,1,16,5,3,9,3,15,2
22058,0.447,181,0,1,0,0,2,33,0,76,8,8,2,1,4,4,6,1
22059,0.333,525,2,1,0,39,0,61,0,76,5,14,4,3,9,5,15,2
22060,0.138,12,4,0,0,32,0,21,0,100,5,6,4,3,4,1,14,1
22061,0.071,124,1,0,0,32,1,29,1,80,2,2,5,3,1,1,15,1
22062,0.499,137,2,1,1,0,2,31,0,76,5,16,2,1,9,5,11,0
22063,0.315,430,4,1,0,32,1,55,0,50,5,10,2,1,6,3,18,2
22064,0.499,171,6,1,0,32,0,33,0,64,5,12,5,3,8,4,12,1
22065,1,225,2,0,0,32,1,37,1,50,5,5,4,3,3,2,17,1
22066,0.666,492,2,1,0,32,1,60,1,50,7,8,2,1,5,4,18,1
22067,0.747,55,1,0,0,32,0,30,0,80,5,4,4,3,3,2,1,1
22068,0.146,395,7,0,0,0,2,52,0,50,5,8,5,1,5,4,11,2
22069,0.666,117,2,1,0,32,2,34,0,75,5,6,2,1,4,2,19,1
22070,0.5,313,1,0,0,0,2,51,0,80,5,7,4,3,6,4,15,1
22071,0.25,275,4,1,0,34,1,44,1,72,5,8,4,3,6,4,20,1
22072,0.083,653,5,1,0,39,0,87,0,63,5,8,4,3,6,4,17,1
22073,0.166,244,8,1,0,32,0,54,0,100,5,12,4,1,2,3,15,1
22074,0.002,329,8,1,0,0,2,50,0,90,5,13,4,3,6,5,7,1
22075,0.058,269,0,1,0,34,1,46,0,100,6,17,2,1,8,3,8,0
22076,0.583,114,4,0,0,32,2,27,0,90,5,6,4,1,4,2,20,1
22077,0.503,215,7,1,0,32,1,41,0,100,5,3,4,3,1,2,18,1
22078,0.28,147,6,1,0,34,1,32,0,54,7,7,4,3,4,4,2,1
22079,0.75,102,6,1,0,0,0,35,0,100,5,4,4,3,3,2,11,1
22080,0.628,407,0,0,1,39,0,69,0,100,5,0,4,3,1,1,18,0
22081,0.151,156,6,1,0,32,0,31,1,68,2,15,4,3,8,3,19,0
22082,0.107,247,4,1,0,32,1,38,0,57,3,10,4,3,6,4,16,1
22083,0.397,120,7,0,1,32,1,28,0,100,5,4,4,3,3,1,17,1
22084,0.303,128,0,0,0,0,2,31,0,72,5,8,2,1,5,2,4,1
22085,0.262,147,8,1,0,32,1,31,0,100,5,3,1,3,2,2,17,1
22086,0.552,339,5,0,0,32,0,46,0,50,5,4,4,3,3,2,9,1
22087,0.749,264,2,0,0,32,0,40,0,100,5,10,2,1,7,4,16,1
22088,0.333,136,6,0,1,34,1,29,1,76,5,3,4,3,4,2,9,1
22089,0.499,391,6,1,0,32,2,51,0,50,7,14,2,1,7,3,14,2
22090,0.737,362,0,0,0,32,1,50,0,50,5,8,4,3,7,2,16,1
22091,1,350,3,1,0,39,0,65,0,50,5,4,4,3,4,2,20,1
22092,0.083,245,0,1,0,32,1,53,0,50,3,11,2,1,6,5,14,1
22093,0.483,640,3,1,0,32,0,76,0,50,5,10,4,3,8,5,16,1
22094,1,497,4,1,0,32,2,63,0,66,5,13,5,3,8,4,17,0
22095,0.75,49,2,0,1,10,1,22,0,80,5,3,4,3,3,2,17,1
22096,0.083,499,6,0,1,39,0,62,1,50,5,6,4,3,4,2,13,1
22097,0.62,125,0,0,0,32,1,29,0,76,5,11,2,1,6,4,4,1
22098,0.198,508,8,1,1,0,2,60,0,55,6,13,1,3,3,3,5,0
22099,0.416,182,2,1,1,32,0,33,0,57,5,11,2,1,7,4,12,1
22100,0.21,84,4,0,1,10,1,25,0,76,5,4,4,1,3,2,8,2
22101,0.583,394,5,1,0,29,2,55,0,50,6,18,5,1,4,3,15,0
22102,0.789,396,3,1,0,32,1,51,0,50,5,12,2,1,8,5,9,1
22103,0.39,195,2,1,0,32,2,34,0,60,3,13,4,3,5,3,12,1
22104,0.75,414,6,0,0,20,0,52,0,50,5,3,4,3,3,1,15,1
22105,0.333,347,6,1,0,32,1,53,0,50,5,10,4,3,6,4,16,0
22106,0.749,496,7,1,0,39,0,73,1,50,5,4,4,3,3,2,11,1
22107,0.853,164,0,1,0,28,3,31,0,50,8,11,2,1,3,0,8,1
22108,0.419,363,8,1,0,32,0,48,1,50,3,13,5,1,5,3,19,0
22109,1,286,0,1,0,32,2,53,0,62,5,10,2,1,6,4,13,1
22110,0.528,110,8,1,0,32,3,29,0,72,5,11,4,3,7,5,16,1
22111,0.166,565,8,0,1,32,1,65,0,50,5,5,1,3,3,0,17,1
22112,0.416,104,6,1,0,32,1,29,0,64,5,3,4,3,4,2,19,1
